Date,Open,High,Low,Close,Adj Close,Volume
2021-03-22,308.899994,308.899994,300.100006,303.049988,303.049988,2657465
2021-03-23,305.000000,312.100006,304.100006,307.299988,307.299988,3010510
2021-03-24,304.000000,305.049988,293.299988,294.450012,294.450012,3362176
2021-03-25,294.299988,294.299988,282.350006,285.500000,285.500000,4386750
2021-03-26,292.000000,301.500000,290.399994,296.299988,296.299988,3688101
2021-03-30,300.000000,301.399994,292.700012,296.950012,296.950012,2471291
2021-03-31,298.649994,307.500000,297.549988,301.850006,301.850006,3236502
2021-04-01,306.500000,309.799988,303.049988,307.600006,307.600006,3723767
2021-04-05,307.899994,311.649994,297.200012,305.049988,305.049988,4112463
2021-04-06,305.600006,313.899994,304.750000,307.649994,307.649994,5334339
2021-04-07,307.250000,310.750000,305.000000,307.799988,307.799988,2602498
2021-04-08,308.549988,319.700012,307.850006,313.850006,313.850006,6162512
2021-04-09,314.000000,325.000000,312.600006,318.149994,318.149994,3582021
